Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,2,3537333291,0.059713074563273384,2.040863037109375,2,4
0,2,95932835910,0.09130996488600936,0.0,2,4
0,2,41353522590,0.040146425984966344,0.9973049163818359,2,4
0,1,52127880943,0.01701955030725218,0.0,2,13
0,2,95932835910,0.00020019682229679455,0.9975433349609375,2,4
0,2,41353522590,0.008543802942934227,0.0,2,4
0,1,52754653044,0.028426607273206415,0.0,2,12
0,2,41353522590,0.005393073819058527,0.9958744049072266,2,3
0,2,95932835910,0.003506657700762774,0.0,2,2
0,2,52835052891,0.01000237011183595,0.9989738464355469,2,2
0,1,16369991725,0.02273926734897666,0.0,2,11
0,2,52835052891,0.08975654013938876,0.0,2,2
0,5,53109275511,0.014433235665825349,0.9982585906982422,6,12
0,1,66763364489,9.42704260226025e-05,0.0,6,11
0,5,43942153789,0.11619101438220732,0.9968280792236328,6,11
0,5,3418260696,0.027408790715792625,0.0,6,11
0,5,35051764278,0.04125452567898279,0.9970664978027344,6,10
0,5,54427910857,0.05453958913287032,0.0,6,9
0,2,14168101626,0.02934639757695883,0.9973049163818359,6,13
0,4,95832911220,0.013154180518586486,6.511211395263672,6,10
0,5,66347517912,0.052978498391099825,1.0466575622558594,6,8
0,6,98552864500,0.00035145197841346507,0.0,6,15
0,2,16358516567,0.001697523265025706,0.9963512420654297,6,12
0,1,48240975694,0.025058266502401203,0.0,6,11
0,1,5212957258,0.15047447974833195,0.9975433349609375,6,11
0,3,354210607,0.01528085494590851,0.0,6,11
0,5,24697974261,0.00907720019341223,0.0,6,7
0,3,4046669967,0.023083231778278448,12.037038803100586,6,11
0,2,14168101626,0.041329670167438874,1.0030269622802734,6,11
0,1,26849139966,0.003455384713033094,0.0,6,11
0,3,44239819522,0.12744351432702478,0.9949207305908203,6,11
0,3,72681333456,1.893461262506342e-05,0.0,6,10
0,4,2378664057,0.0884477543124793,0.0,6,18
0,4,59028082583,0.03399277119952682,0.0,6,18
0,3,17294985071,0.06006443513480504,18.822431564331055,6,13
0,5,44808781838,0.09883777614937328,0.0,6,16
0,1,34088641292,0.0044773240431719855,0.0,6,21
0,4,59028082583,0.04221949973858008,2.1851062774658203,6,18
0,5,35904792295,0.007892725950803446,0.0,6,15
0,5,65463800903,0.06231015623310088,0.0,6,15
0,4,76780705077,0.006329446380100695,8.426427841186523,6,17
0,2,35054799489,0.001434456321520625,0.0,6,14
0,4,59028082583,0.018177231426511353,0.0,6,17
0,3,18511746122,0.013736881596929647,0.0,6,12
0,3,99274151140,0.07854158761508027,0.0,6,12
0,5,89170749542,0.04157151727450483,0.0,6,14
0,3,18664512285,0.0016820209182214494,0.0,6,12
0,1,73154632895,0.10276141069991,10.405302047729492,6,21
0,5,78209087984,0.0095662722039638,0.0,6,13
0,2,41189841055,0.02022858032066272,0.9975433349609375,3,15
0,1,79188080188,0.04289042165521178,0.0,3,14
0,2,22822590474,0.037297464459507705,0.9980201721191406,3,15
0,3,88739101037,0.0005869964755103134,0.0,3,14
0,2,63254994294,0.02833891846931551,0.0,3,15
0,1,18331613786,0.003497257397855996,0.0,3,13
0,1,71496784306,0.03522846129531627,0.0,3,12
0,3,17305654743,0.0026667520865236234,0.0,3,14
0,2,41189841055,0.006094586793391844,0.0,3,14
0,3,58662880804,0.02823648613446199,0.0,3,14
0,1,81716854785,0.014362143967790283,2.1371841430664062,3,12
0,1,40206962754,0.041269762249010085,0.0,3,11
0,3,77779530961,0.00948624669137245,0.0,3,13
0,3,71660290017,0.028335861505746684,0.0,3,13
0,3,30784877242,0.01371943518156372,19.028902053833008,3,13
0,1,22620302486,0.07712039061526603,0.0,3,11
0,3,30784877242,0.0007017679826474485,0.0,3,13
0,1,17049011452,0.0002642273421299496,2.061128616333008,3,10
0,2,24486924694,0.043239013498297695,0.0,3,14
0,3,71660290017,0.006894248702282583,0.0,3,13
0,1,97075900456,0.02068961750190358,0.9710788726806641,5,11
0,5,63810043910,0.03854023051077869,0.0,5,18
0,2,17085024144,0.006447340500555682,0.9961128234863281,5,5
0,1,11119127876,0.009156791214196595,0.0,5,10
0,4,58910314688,0.0027910948884614117,0.9975433349609375,5,13
0,4,28798528075,0.04324386804222984,0.0,5,13
0,2,33439491616,0.02585715509630577,0.9977817535400391,5,5
0,5,96110016562,0.003856757266771109,10.931730270385742,5,18
0,5,19008384279,0.01368686350022249,0.9920597076416016,5,18
0,4,1778701301,0.04332789383564672,0.9937286376953125,5,13
0,1,48436448882,0.027673188546420743,0.0,5,9
0,3,88027375485,0.0920796068142703,0.9980201721191406,5,16
0,2,54345667323,0.018614697647321456,0.0,5,4
0,5,96110016562,0.03760688081729669,0.9965896606445312,5,18
0,2,46046616571,0.00510689689401219,0.0,5,3
0,2,18495575617,0.027017187553376402,0.0,5,2
0,1,85832597541,0.003383873683082449,1.0302066802978516,5,8
0,1,99828493075,0.06927153480724307,0.0,5,8
0,4,7052390955,0.021295208961224263,0.9944438934326172,5,12
0,5,7404895938,0.017677510091448217,0.0,5,18
0,12,92642043216,0.03236503398101845,1.0082721710205078,12,11
0,11,40666420860,0.017723740848157886,0.7531642913818359,12,18
0,6,68238621081,0.002473458500240417,0.0,6,22
0,4,73687068051,0.014283320023483752,0.0,6,26
0,1,91069796937,0.008655214176345566,0.0,6,21
0,1,83777040137,0.04488464317578423,0.0,6,20
0,1,96142644270,0.004970486632014684,0.0,6,20
0,5,39445259386,0.009384599847223979,8.48531723022461,6,19
0,4,27517790472,0.08301803191046446,2.155303955078125,6,25
0,4,18883315694,0.014150063446225223,0.0,6,24
0,3,7513829221,0.10206468768313826,0.0,6,24
0,1,23879867595,0.0736198351758104,0.0,6,20
0,6,98622269028,0.019211958137951762,18.860816955566406,6,22
0,4,32452804869,0.017220736778231552,0.0,6,23
0,4,32142391318,0.02001501760352185,2.0036697387695312,6,23
0,4,91937527265,0.05463887180062671,0.0,6,23
0,5,96162320133,0.018923281642666778,0.0,6,19
0,6,39835016651,0.029769636490292517,18.877744674682617,6,22
0,5,71266603656,0.028494187206156284,0.0,6,18
0,2,76775792328,0.009259619623707882,18.980979919433594,8,25
0,7,12980045586,0.01842614136728182,0.0,8,23
0,1,95075872923,0.052369706775808746,0.0,8,17
0,7,1978457863,0.028054357646760168,2.141714096069336,8,22
0,2,88357857388,0.050158879511044585,0.0,8,25
0,5,29150832797,0.028392207697995123,18.955230712890625,8,17
0,4,47723100263,0.01284362715524538,0.0,8,26
0,2,98535882110,0.025162484048766285,0.0,8,25
0,3,25237124167,0.03676689425042552,2.0580291748046875,8,18
0,8,21942863084,0.07023980222771072,0.0,8,11
0,5,60151592573,0.030867500673264603,0.0,5,28
0,1,47821791377,0.0021966665706107803,0.0,5,23
0,2,33322773263,0.002191664017799159,0.0,5,26
0,5,99526490089,0.008032561256294021,0.0,5,28
0,2,31454407923,0.006528988210895949,18.97430419921875,5,26
0,2,69963925186,0.002303046758949316,0.0,5,26
0,4,66457578341,0.02783961772462803,0.0,5,26
0,5,58391246343,0.0033202464818137796,2.056121826171875,5,28
0,5,82143808747,0.05277439996886779,19.01698112487793,5,28
0,4,73067077091,0.003243743493779796,0.0,5,26
0,2,99099712651,0.06713679103909004,0.0,5,26
0,1,48554020281,0.026739839976709527,2.127408981323242,5,22
0,1,27575427769,0.08295380283188276,0.0,5,22
0,4,18732979423,0.029984987377258212,18.77593994140625,5,26
0,5,84904214099,0.010369173387555775,0.0,5,28
0,1,2082254440,0.05128445539914146,0.0,5,22
0,2,42114755573,0.005165838758311448,2.0580291748046875,5,26
0,2,59217646577,0.023765971322556517,0.0,5,25
0,2,52616597957,0.023067269645334586,19.433975219726562,5,24
0,3,65980648945,0.04286064023703511,0.0,5,22
0,2,26463452574,0.02087786925125537,0.0,4,26
0,1,75773035319,0.0029188707008824867,0.0,4,31
0,2,7271570416,0.01347954611673893,0.0,4,26
0,2,79857958521,0.012977312062316521,0.0,4,26
0,2,13539464098,0.014802430825205989,19.308090209960938,4,25
0,2,31902179419,0.0282869349124801,0.0,4,24
0,3,49908006730,0.027735144404217735,0.0,4,22
0,1,8987614057,0.006176452806256403,2.058744430541992,4,31
0,4,62736655726,0.014355265269598474,19.56963539123535,4,28
0,1,23304477409,0.03117012911506135,0.0,4,31
0,1,73106527460,0.006398595541379338,0.0,5,27
0,4,44927647951,0.014743408233169828,0.0,5,19
